-0.238,0.119,0
-0.460,1.178,0
-0.187,-1.108,0
0.898,0.241,0
0.973,-0.294,0
0.303,0.526,0
-0.664,0.526,0
3.876,-2.361,0
0.730,-0.229,0
1.023,-0.712,0
0.290,0.221,0
-0.195,-0.356,0
2.757,-0.562,0
-0.991,-0.533,0
-0.430,-0.862,0
-0.697,-0.961,0
-0.010,-0.452,0
-1.074,-1.311,0
0.739,-0.519,0
0.485,-0.673,0
-2.681,1.405,0
0.939,1.507,0
1.357,0.971,0
-0.669,2.265,0
-1.300,-0.339,0
-0.978,-0.322,0
-0.358,-0.188,0
-1.260,1.212,0
0.621,-0.727,0
-0.048,-0.268,0
0.514,1.090,0
0.245,-1.369,0
-1.298,1.361,0
-0.626,-1.462,0
-0.673,1.063,0
0.960,0.981,0
-1.069,1.371,0
-0.253,-0.144,0
0.248,-0.413,0
-1.906,-0.476,0
2.772,-0.455,0
0.205,1.931,0
0.441,2.285,0
0.724,-1.855,0
-0.315,0.310,0
-0.903,0.328,0
1.055,0.246,0
0.827,-1.533,0
-0.026,0.276,0
-1.343,-0.646,0
-1.942,-0.150,0
0.770,2.791,0
0.639,1.668,0
0.129,0.709,0
-0.376,0.085,0
-1.899,-0.426,0
-0.915,-1.676,0
-0.881,2.404,0
-0.425,-1.210,0
0.592,-0.095,0
-0.026,-0.210,0
-0.542,0.354,0
-0.549,2.095,0
-1.354,0.485,0
-0.779,-0.566,0
-0.937,0.319,0
2.021,-0.187,0
-0.021,-0.714,0
0.433,-0.499,0
-0.542,-0.287,0
-0.766,0.086,0
0.113,0.630,0
0.576,-1.051,0
0.001,-1.913,0
0.571,-0.279,0
0.992,1.085,0
0.908,-0.758,0
-0.579,-0.665,0
1.262,0.211,0
0.060,-0.323,0
0.587,-0.756,0
1.104,-0.128,0
0.542,0.075,0
-0.267,0.024,0
0.291,0.656,0
0.467,0.010,0
0.257,1.519,0
-0.504,1.213,0
-0.252,2.261,0
1.658,-0.156,0
-0.232,0.129,0
0.340,-1.037,0
0.373,-0.137,0
-0.018,-0.342,0
0.414,-0.385,0
1.968,-0.523,0
-1.964,1.213,0
0.058,-0.252,0
0.277,-0.817,0
0.516,0.380,0
0.010,0.167,0
-0.107,-1.512,0
-0.075,-1.475,0
-1.857,-1.693,0
0.067,0.435,0
-0.516,1.348,0
-0.356,-0.912,0
0.262,0.591,0
-1.596,-1.093,0
0.877,0.373,0
-0.477,-0.251,0
-0.064,-1.058,0
1.428,0.048,0
0.076,0.173,0
-0.330,0.562,0
0.010,0.234,0
-0.235,-0.173,0
0.501,-0.551,0
1.833,-0.187,0
-0.792,-1.012,0
0.341,0.252,0
-1.387,-0.536,0
2.288,0.166,0
0.342,-0.256,0
0.163,0.316,0
0.031,1.573,0
-1.599,1.990,0
0.714,1.130,0
1.971,1.301,0
-1.488,0.169,0
-0.175,0.802,0
-0.813,-0.499,0
0.212,-0.105,0
0.529,-1.606,0
0.471,1.887,0
-1.301,-1.790,0
0.436,1.398,0
1.306,-0.047,0
-0.973,1.634,0
0.584,1.829,0
1.134,1.298,0
0.132,-0.567,0
1.314,0.673,0
-0.758,-1.077,0
1.100,-0.187,0
1.529,-0.544,0
-0.787,0.237,0
2.256,0.693,0
0.827,-0.211,0
1.373,0.163,0
-0.528,0.149,0
2.101,-1.146,0
1.768,0.136,0
-0.930,1.438,0
-0.308,-0.149,0
-1.007,-0.226,0
2.258,-1.081,0
0.975,-0.888,0
-0.593,-0.016,0
2.358,0.651,0
-1.126,-0.438,0
-0.715,-0.018,0
-0.642,0.220,0
0.386,-1.036,0
0.199,1.468,0
-0.199,0.475,0
-0.445,-0.554,0
-0.101,-0.834,0
-0.125,0.598,0
0.351,2.046,0
1.390,0.614,0
0.017,-0.540,0
0.125,-1.203,0
-1.638,-0.998,0
0.237,-0.452,0
-0.544,1.242,0
0.722,1.406,0
-0.034,0.565,0
-0.566,-2.041,0
0.576,1.254,0
-0.182,1.517,0
0.900,0.385,0
-1.326,-0.414,0
1.479,0.035,0
0.764,-0.794,0
0.305,-0.734,0
-0.278,0.046,0
0.976,1.300,0
0.258,0.196,0
1.217,0.845,0
-0.298,0.670,0
-0.676,0.399,0
-1.723,-1.258,0
1.356,-1.166,0
-1.067,-1.183,0
0.345,0.473,0
-0.883,-0.809,0
-0.316,0.613,0
0.356,-0.131,0
0.307,-0.464,0
0.425,0.412,0
1.121,-0.415,0
-0.255,-1.580,0
-0.680,-0.012,0
-0.735,-2.555,0
1.038,-0.454,0
-0.351,-0.612,0
-0.920,0.134,0
0.128,-2.197,0
1.755,-0.091,0
-0.944,-0.516,0
0.464,-1.482,0
-0.080,-1.783,0
0.169,-0.939,0
0.840,0.253,0
-0.842,1.150,0
2.165,1.876,0
0.033,-0.918,0
0.126,-0.648,0
-0.256,-1.376,0
-1.174,1.378,0
-0.201,-0.474,0
1.949,0.081,0
0.124,1.431,0
-0.934,-1.912,0
1.115,-0.279,0
-1.544,-0.560,0
0.063,-0.506,0
1.561,-1.858,0
0.752,-0.305,0
-0.019,-1.041,0
0.040,-0.038,0
-0.271,-1.325,0
-0.573,-1.055,0
-0.576,-0.855,0
0.941,1.545,0
-0.008,-0.912,0
1.856,-0.765,0
0.074,-0.267,0
0.531,-1.522,0
0.539,1.807,0
-0.749,-1.177,0
-0.709,0.903,0
-1.079,-0.252,0
0.003,-1.376,0
1.323,1.824,0
0.119,2.184,0
-0.103,0.954,0
2.240,-0.349,0
0.778,1.366,0
1.039,-0.155,0
0.845,1.032,0
-0.132,-0.232,0
0.845,-0.590,0
-0.216,-2.397,0
-0.368,-0.277,0
0.901,-0.969,0
1.491,-0.750,0
0.004,1.698,0
-0.107,0.139,0
0.410,-1.012,0
0.837,1.845,0
0.764,0.688,0
-0.396,0.509,0
0.612,1.203,0
0.862,1.658,0
0.382,1.267,0
-2.875,-0.617,0
1.590,-1.297,0
0.441,-0.449,0
1.901,-3.461,0
0.009,0.111,0
1.422,-0.863,0
1.799,0.310,0
-0.148,1.260,0
-0.215,-1.371,0
0.191,-0.558,0
0.014,0.739,0
0.362,0.107,0
0.794,-0.263,0
1.528,-2.188,0
-0.814,0.110,0
0.974,-0.952,0
-0.229,1.877,0
1.608,0.464,0
1.268,-0.496,0
1.435,-1.274,0
0.567,-0.117,0
-0.488,-1.479,0
-0.469,-1.035,0
-1.257,-0.774,0
-1.325,-0.306,0
-0.931,0.648,0
0.013,-0.487,0
-0.071,-1.350,0
2.017,-0.151,0
0.245,0.082,0
1.866,0.212,0
-1.632,-0.993,0
0.189,-0.272,0
-0.441,-1.146,0
1.642,0.210,0
-0.451,2.013,0
-0.918,-1.868,0
0.885,-0.738,0
0.302,-0.808,0
0.161,-1.445,0
-1.077,0.870,0
-0.804,1.731,0
-0.944,-0.247,0
0.642,-0.735,0
0.536,-0.121,0
1.074,-2.521,0
0.750,0.135,0
-0.638,1.196,0
-0.796,1.541,0
0.683,0.927,0
-1.089,-0.104,0
0.113,-0.275,0
1.793,1.099,0
-0.304,0.454,0
-0.671,-2.742,0
0.863,0.759,0
1.668,-1.421,0
-1.039,0.552,0
-0.295,-0.780,0
0.858,0.937,0
-1.895,-0.546,0
-1.151,0.358,0
-0.160,-0.823,0
0.018,0.173,0
-0.162,-0.906,0
-1.298,1.130,0
0.206,-1.029,0
0.635,0.080,0
1.082,-2.607,0
-0.779,-0.859,0
-0.097,-1.325,0
-0.707,0.537,0
-0.168,0.319,0
-1.046,0.008,0
0.976,0.750,0
0.442,0.717,0
-0.969,0.668,0
-1.082,-0.462,0
0.996,-0.159,0
0.423,2.352,0
-0.047,-0.461,0
1.859,-1.341,0
0.167,-1.230,0
-0.411,0.063,0
-0.723,1.282,0
1.467,-1.129,0
-0.575,0.345,0
-0.392,-0.022,0
-2.114,1.171,0
-0.613,0.017,0
1.200,-0.109,0
0.067,-0.249,0
-0.124,2.239,0
-0.844,-1.159,0
-0.271,-0.783,0
0.624,3.230,0
-0.263,0.686,0
-0.119,-0.274,0
-0.803,-0.336,0
-0.909,-0.465,0
-1.180,0.672,0
-0.398,2.293,0
-1.229,0.513,0
1.099,1.695,0
-0.844,0.620,0
-0.305,-1.986,0
0.070,-0.523,0
0.175,-0.905,0
-0.162,-0.458,0
0.813,0.261,0
0.544,-0.352,0
-0.941,-0.266,0
0.546,0.077,0
-0.562,-0.874,0
-0.519,-0.633,0
0.378,0.779,0
0.826,0.766,0
0.819,-0.629,0
0.558,0.434,0
-0.426,-0.094,0
1.313,1.404,0
-0.639,0.349,0
-0.062,-0.019,0
-1.192,0.065,0
-0.115,0.096,0
-0.815,0.157,0
1.305,0.091,0
-1.313,-0.778,0
0.876,1.147,0
-1.550,-1.105,0
0.109,1.650,0
-0.910,1.378,0
1.077,-1.613,0
-0.784,0.380,0
-1.701,-0.957,0
-1.693,0.529,0
0.430,-0.238,0
-0.931,-0.425,0
0.453,-0.739,0
-0.192,-1.768,0
-0.665,-0.046,0
0.636,0.717,0
0.140,1.511,0
0.014,0.781,0
-1.105,0.580,0
-1.264,-2.303,0
-0.437,-0.123,0
1.746,0.403,0
-2.101,0.161,0
0.233,-0.521,0
-1.070,0.678,0
-1.309,1.112,0
-0.825,-0.223,0
-0.403,0.156,0
1.195,1.797,0
0.523,1.678,0
-1.611,-0.121,0
-0.539,-1.427,0
0.027,0.902,0
-0.313,-0.944,0
-0.390,0.746,0
1.361,0.967,0
1.497,-0.379,0
-0.716,0.130,0
1.074,0.227,0
-1.092,0.598,0
-0.621,0.942,0
-1.064,-1.308,0
-0.004,-0.250,0
1.735,-0.696,0
2.796,1.874,0
2.099,-0.586,0
0.225,-0.505,0
0.553,0.745,0
0.488,1.481,0
0.209,0.603,0
0.965,0.976,0
0.217,2.144,0
-2.074,1.493,0
-1.021,-0.513,0
1.296,0.959,0
-1.125,1.854,0
1.370,0.862,0
1.482,0.075,0
-0.962,0.774,0
0.201,1.284,0
0.941,1.320,0
-0.516,-1.189,0
0.844,-0.892,0
2.371,-0.734,0
0.467,0.396,0
1.349,0.809,0
-0.650,1.150,0
0.240,1.256,0
0.842,0.305,0
0.262,1.875,0
-0.005,0.936,0
1.455,0.914,0
1.344,-0.347,0
-0.502,-1.247,0
-0.655,0.589,0
-0.823,1.082,0
-0.004,-0.402,0
1.149,0.282,0
-3.060,-0.793,0
-1.304,0.250,0
-1.328,0.873,0
2.434,0.434,0
0.290,-0.103,0
-0.235,0.140,0
-0.423,-1.277,0
0.302,-0.836,0
-1.271,-0.114,0
-1.090,-1.311,0
-0.806,1.679,0
0.549,-1.852,0
-0.021,-0.738,0
0.649,-1.061,0
-0.114,0.819,0
1.105,0.756,0
0.305,-0.921,0
1.741,-0.256,0
0.867,-0.053,0
-0.029,-0.943,0
-2.344,-1.469,0
0.528,-0.623,0
-0.377,-0.287,0
-0.718,-0.393,0
0.947,1.126,0
0.534,-1.349,0
-0.126,-0.415,0
-0.813,-1.218,0
-1.092,0.086,0
0.555,-0.616,0
0.553,-0.625,0
1.839,-0.681,0
-0.210,-0.549,0
0.628,0.412,0
-0.105,1.599,0
0.959,0.019,0
0.999,0.759,0
0.446,-1.153,0
0.130,0.056,0
-0.531,-2.316,0
-1.829,0.963,0
1.615,-0.923,0
1.497,-0.133,0
-1.246,-0.141,0
0.371,-1.134,0
-0.283,2.007,0
-1.152,-0.876,0
0.714,-0.768,0
0.651,-0.374,0
-0.858,0.205,0
-0.573,0.006,0
-0.438,-0.879,0
1.460,-0.264,0
-0.103,0.090,0
-1.116,2.284,0
-0.775,-0.569,0
1.349,-0.862,0
-1.494,-1.092,0
-1.645,-0.707,0
-0.334,-0.801,0
0.521,0.666,0
1.563,-2.176,0
0.664,-0.538,0
-0.284,-0.638,0
0.112,-0.074,0
-1.803,-0.318,0
-1.113,-2.106,0
1.500,0.042,0
1.310,1.177,0
-0.188,0.140,0
-0.291,0.338,0
-0.610,-0.719,0
-0.319,-0.229,0
1.073,-1.951,0
0.453,-1.738,0
-0.961,-0.281,0
0.580,0.797,0
-2.231,-1.439,0
0.633,-1.145,0
-1.736,-0.007,0
-0.522,-0.441,0
0.819,1.350,0
1.340,-0.054,0
-0.017,-0.358,0
-0.405,-0.373,0
1.343,-0.727,0
-0.205,0.063,0
0.485,0.390,0
0.157,1.449,0
1.841,0.330,0
-0.649,0.226,0
0.358,-1.370,0
0.037,-0.576,0
0.745,-1.076,0
-0.940,-1.702,0
-0.637,1.590,0
-0.287,-0.620,0
-1.310,1.283,0
0.406,-0.713,0
-0.335,0.128,0
-1.336,-0.773,0
-0.563,-0.033,0
-1.192,-1.069,0
-0.250,0.789,0
-0.625,-0.596,0
-0.277,-1.514,0
-0.459,0.738,0
0.224,-1.337,0
-1.009,0.196,0
-0.264,-0.674,0
2.774,-0.628,0
2.872,-1.493,0
0.845,-1.145,0
-0.352,-0.299,0
1.623,-1.128,0
0.063,-0.293,0
1.340,0.113,0
-0.032,0.066,0
-0.676,0.461,0
-1.573,1.825,0
2.150,-0.615,0
-0.202,1.069,0
-2.097,2.258,0
-0.503,0.696,0
-0.392,0.812,0
0.257,-0.891,0
-0.096,-2.357,0
-0.148,-1.483,0
-0.978,1.637,0
-0.675,-0.126,0
-1.957,-0.065,0
-0.215,0.263,0
-0.555,1.135,0
1.028,-0.149,0
0.539,0.614,0
-0.417,1.718,0
0.139,0.429,0
-0.002,-0.346,0
-0.378,-0.494,0
-0.331,1.980,0
0.422,-0.137,0
0.395,-0.640,0
1.660,-1.488,0
-0.170,1.510,0
-0.414,-0.354,0
0.370,-1.164,0
-0.060,-1.047,0
-1.402,0.103,0
0.581,-1.365,0
1.840,-0.587,0
-0.405,-0.586,0
1.127,0.639,0
2.030,0.005,0
0.500,-0.638,0
0.841,0.995,0
-0.499,0.485,0
0.339,-0.145,0
-1.047,-0.228,0
-0.639,-1.001,0
-0.163,-1.252,0
-0.201,-0.717,0
-1.194,0.401,0
0.032,0.043,0
0.570,0.050,0
2.459,-0.549,0
1.969,-0.193,0
-0.218,-0.376,0
-0.523,0.467,0
1.113,-0.158,0
-0.579,1.189,0
-1.013,-0.860,0
-0.152,0.334,0
-0.609,-0.982,0
1.195,-0.113,0
-0.145,-1.463,0
2.872,0.700,0
0.545,-0.500,0
1.019,0.705,0
1.030,0.356,0
1.086,-0.349,0
2.378,0.386,0
0.114,-0.975,0
0.353,-1.019,0
0.107,-0.260,0
0.450,-1.450,0
-2.317,-1.679,0
0.473,-1.771,0
-1.093,-0.424,0
-0.939,0.793,0
-0.045,-0.473,0
-0.333,0.077,0
0.490,-0.256,0
1.117,0.838,0
-0.846,0.372,0
-0.898,1.627,0
-0.640,0.057,0
-1.869,-0.789,0
0.381,-1.272,0
0.323,-0.560,0
-1.333,-0.194,0
0.157,0.003,0
0.566,0.197,0
-0.582,-0.605,0
1.491,0.796,0
0.148,-0.329,0
-0.617,-1.019,0
0.247,-1.320,0
-0.216,0.533,0
0.302,1.366,0
-1.274,-0.654,0
0.103,-0.933,0
-0.322,-0.003,0
0.180,-0.481,0
-0.788,-0.194,0
-0.222,0.484,0
0.318,-0.576,0
0.562,-1.651,0
0.337,0.044,0
0.120,1.317,0
0.664,-2.685,0
-1.227,0.005,0
0.544,-0.724,0
0.308,-1.425,0
-0.096,1.939,0
-0.282,1.066,0
-0.400,0.790,0
0.521,2.169,0
0.581,-0.838,0
1.704,-0.075,0
-1.091,-0.829,0
0.271,0.262,0
-2.252,-1.744,0
-0.124,-0.489,0
0.176,-0.453,0
-0.645,-0.391,0
1.027,1.347,0
-0.833,0.966,0
-1.264,-0.035,0
0.481,-0.032,0
0.705,-0.192,0
-0.160,-1.101,0
-0.304,-0.129,0
0.217,0.728,0
-1.644,1.844,0
0.026,-0.468,0
-0.321,0.976,0
-1.160,1.264,0
-0.605,0.850,0
-0.607,-0.224,0
0.092,-0.423,0
0.348,1.625,0
-0.282,-0.200,0
-0.769,0.168,0
-1.677,0.152,0
1.013,-0.566,0
0.244,-0.391,0
-0.945,1.222,0
-0.429,0.605,0
-0.010,1.069,0
0.513,0.330,0
0.106,0.646,0
-0.156,-0.360,0
0.454,-0.482,0
0.460,0.934,0
1.273,1.416,0
0.077,-0.505,0
-0.140,0.575,0
0.175,-0.252,0
2.192,1.300,0
-0.542,1.152,0
-1.072,-0.127,0
0.422,1.916,0
0.450,-0.860,0
-1.126,0.340,0
-0.364,0.737,0
-0.396,-0.782,0
-0.171,-1.573,0
-0.371,0.292,0
-0.593,-0.265,0
-1.209,-1.530,0
-0.000,0.634,0
-0.896,1.492,0
-0.627,0.859,0
1.125,0.995,0
1.280,-0.389,0
-1.608,-0.329,0
-1.634,-0.059,0
-0.508,-0.171,0
-0.888,-0.167,0
0.014,-0.801,0
0.804,-1.794,0
-0.651,-0.973,0
0.738,-0.359,0
-0.706,-1.325,0
0.631,0.667,0
-0.337,-0.169,0
0.537,-0.936,0
0.862,1.263,0
-1.269,0.046,0
0.935,0.611,0
-1.232,-0.699,0
0.290,-1.476,0
-1.051,-0.505,0
1.508,-0.396,0
0.681,1.520,0
-1.064,0.669,0
1.046,-0.253,0
-1.762,0.038,0
-0.888,-1.040,0
0.637,-1.056,0
-1.028,-1.172,0
-0.084,-1.225,0
-1.057,1.052,0
0.085,0.940,0
-0.923,0.811,0
-0.575,3.371,0
0.117,0.623,0
0.151,-0.867,0
-0.135,-0.078,0
0.877,1.541,0
-0.521,0.243,0
0.964,-0.083,0
-0.029,1.191,0
0.594,-0.010,0
0.315,-0.414,0
-1.270,-0.696,0
-0.694,0.606,0
1.485,0.237,0
0.252,0.650,0
0.098,2.032,0
1.972,-0.906,0
1.174,-0.229,0
0.135,0.442,0
-0.148,0.390,0
-0.777,1.127,0
-0.543,0.017,0
0.184,-1.538,0
0.120,1.240,0
1.172,-0.969,0
0.099,-0.643,0
0.330,0.225,0
-1.646,-1.143,0
-0.672,-0.468,0
1.437,-1.830,0
0.199,-0.167,0
0.465,-0.361,0
0.945,-2.301,0
-2.027,0.844,0
-0.244,0.824,0
0.668,1.271,0
1.017,0.139,0
-0.296,0.133,0
1.377,0.725,0
0.644,-0.618,0
0.948,-0.011,0
1.308,-1.068,0
1.200,-0.109,0
0.703,0.889,0
2.711,-0.950,0
-1.470,1.370,0
0.598,-0.438,0
0.358,0.122,0
-0.196,-1.276,0
0.064,1.595,0
1.064,0.047,0
1.082,0.818,0
1.396,-1.066,0
-0.655,-1.756,0
0.170,-0.064,0
-1.465,0.958,0
-0.039,0.049,0
-2.451,1.061,0
-0.125,0.355,0
0.498,-1.637,0
0.049,2.021,0
0.363,2.918,0
-1.372,-0.453,0
0.363,0.014,0
1.030,1.057,0
0.229,0.552,0
0.977,0.720,0
0.412,-0.269,0
1.377,0.399,0
0.208,1.435,0
0.132,-0.945,0
0.618,-0.942,0
-1.215,-1.689,0
0.439,1.406,0
1.663,0.662,0
-1.410,1.257,0
-0.632,0.229,0
-1.196,-0.441,0
-0.531,0.597,0
-0.548,0.082,0
-0.198,0.817,0
1.960,-0.236,0
-0.317,-0.845,0
-0.207,0.549,0
1.300,0.879,0
-0.115,0.368,0
0.388,0.388,0
1.840,-0.838,0
-1.362,0.436,0
2.565,-0.607,0
1.852,0.840,0
-1.199,0.738,0
0.799,-0.652,0
0.598,-1.159,0
0.485,-0.879,0
0.165,0.660,0
-1.179,-0.267,0
0.146,-0.449,0
-1.500,-1.348,0
-0.642,0.816,0
-0.194,-0.956,0
1.735,-0.083,0
2.521,0.782,0
0.150,0.084,0
0.651,0.565,0
1.624,0.991,0
0.129,0.343,0
0.110,0.537,0
-1.081,-0.908,0
-0.831,0.194,0
0.027,0.832,0
0.797,-0.406,0
-0.628,-0.014,0
-1.722,-0.049,0
1.027,0.350,0
0.769,-0.883,0
0.278,-0.809,0
1.006,-0.765,0
1.429,0.512,0
0.776,-0.157,0
0.659,-1.548,0
-0.944,0.903,0
-0.194,0.132,0
-0.032,-0.216,0
0.164,2.432,0
1.822,0.103,0
0.202,0.117,0
-0.413,-0.035,0
1.634,0.692,0
1.484,-1.351,0
-0.545,-0.386,0
-1.376,0.186,0
2.667,-0.937,0
0.673,0.771,0
-0.214,0.448,0
-0.162,-1.465,0
-0.427,-1.218,0
-0.455,-2.668,0
0.116,-1.536,0
0.817,-0.128,0
-0.775,-0.250,0
-0.224,0.039,0
1.257,1.546,0
0.089,1.413,0
-1.295,2.520,0
-0.086,-1.006,0
1.362,-2.293,0
0.654,-0.435,0
0.645,-0.356,0
-1.144,0.323,0
-1.146,-0.234,0
0.871,1.597,0
1.284,-0.399,0
1.344,0.841,0
0.301,0.410,0
0.088,0.100,0
0.885,-0.195,0
-0.483,1.259,0
-0.460,-0.682,0
-1.698,2.345,0
-1.933,0.968,0
-0.191,0.016,0
-0.563,-0.209,0
-0.839,0.277,0
-0.786,0.303,0
0.210,0.213,0
1.782,-1.183,0
-0.676,-0.525,0
0.669,-1.200,0
-0.805,-1.290,0
-0.960,-0.772,0
-1.126,0.504,0
0.941,0.318,0
-0.174,-0.920,0
-1.137,-0.787,0
0.955,0.894,0
0.708,-0.597,0
-1.740,1.823,0
1.344,0.216,0
0.033,-0.898,0
-0.197,-1.122,0
-0.819,0.018,0
0.850,-0.918,0
-0.375,-0.902,0
-0.571,-0.557,0
-0.054,0.997,0
0.912,1.313,0
0.386,-0.169,0
-0.257,-0.864,0
-0.996,1.681,0
0.088,-0.858,0
-1.014,0.117,0
0.591,0.406,0
-3.041,0.543,0
0.397,0.878,0
-0.703,0.524,0
0.099,0.249,0
0.619,-0.729,0
2.041,0.413,0
-0.131,-0.112,0
-1.477,0.277,0
0.193,-0.270,0
0.371,-1.327,0
1.808,-0.938,0
0.843,-0.047,0
-1.066,1.765,0
2.129,0.784,0
0.205,-0.792,0
0.326,-0.081,0
-0.723,-0.041,0
0.172,0.579,0
-0.453,-0.495,0
1.103,-0.752,0
1.182,-1.679,0
0.338,0.588,0
-0.689,0.401,0
1.150,-0.249,0
1.547,-1.089,0
-0.724,-2.751,0
-0.615,1.452,0
-1.202,1.618,0
-0.779,0.385,0
-1.058,-0.064,0
0.357,-0.419,0
-1.075,-0.216,0
-0.821,-1.049,0
0.039,-0.066,0
0.617,-0.317,0
0.581,-1.141,0
1.365,0.187,0
1.356,-0.556,0
0.828,-1.248,0
-0.574,0.943,0
-0.826,-0.725,0
-0.316,-0.641,0
1.414,0.500,0
2.150,-1.188,0
-0.129,-0.441,0
0.290,-0.635,0
-1.463,2.814,0
-1.305,0.176,0
-0.275,0.161,0
-0.816,2.091,0
-0.063,0.287,0
-0.734,-1.120,0
0.373,-0.999,0
0.225,-0.789,0
-0.383,1.044,0
-0.350,-1.629,0
0.969,-0.249,0
0.169,2.359,0
0.350,-0.005,0
-0.706,1.732,0
-0.161,-0.771,0
-0.100,-0.401,0
-0.048,-0.715,0
0.556,0.621,0
